cristal,,vidrio,,Acetato,,cristal,,Viodrio,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),Abs,Wavelength (nm),Abs,
1422,90.1049881,1422,87.56189728,1422,89.8673172,1422,0.04518401623,1422,0.05715605989,
1421,90.08999634,1421,87.55996704,1421,86.73963928,1421,0.04518283904,1421,0.0572085306,
1420,90.0690918,1420,87.55268097,1420,84.07686615,1420,0.04516681284,1420,0.05721482262,
1419,90.0817337,1419,87.54930878,1419,84.33883667,1419,0.0452182889,1419,0.0572332181,
1418,90.08756256,1418,87.54333496,1418,87.0822525,1418,0.04522736371,1418,0.05726703629,
1417,90.08525085,1417,87.54116821,1417,89.8687439,1417,0.04520231485,1417,0.05729810521,
1416,90.0615921,1416,87.53342438,1416,90.22580719,1416,0.0451923199,1416,0.05730422214,
1415,90.07068634,1415,87.52291107,1415,87.45342255,1415,0.04523833841,1415,0.05736690387,
1414,90.06190491,1414,87.5122757,1414,84.44000244,1414,0.04527689144,1414,0.05734634399,
1413,90.04882813,1413,87.51544189,1413,84.36019897,1413,0.04524980113,1413,0.05738356337,
1412,90.05509949,1412,87.51361084,1412,86.93352509,1412,0.0452991873,1412,0.05736004934,
1411,90.07674408,1411,87.50788879,1411,89.86948395,1411,0.04532148317,1411,0.05740391836,
1410,90.05805206,1410,87.49960327,1410,90.18932343,1410,0.04528082907,1410,0.05743789673,
1409,90.0343399,1409,87.48913574,1409,87.64393616,1409,0.04528637603,1409,0.05748461187,
1408,90.04447937,1408,87.4827652,1408,84.52894592,1408,0.04533194378,1408,0.05754401162,
1407,90.06207275,1407,87.48170471,1407,84.03154755,1407,0.04536892474,1407,0.05761015788,
1406,90.0359726,1406,87.46471405,1406,86.50292969,1406,0.04532527924,1406,0.0575979501,
1405,90.02414703,1405,87.45739746,1405,89.65696716,1405,0.0453341566,1405,0.05764982477,
1404,90.04489136,1404,87.45733643,1404,90.35160828,1404,0.0454066582,1404,0.05770232901,
1403,90.04586029,1403,87.45115662,1403,87.89865112,1403,0.04538726062,1403,0.05770960078,
1402,90.01888275,1402,87.44529724,1402,84.65773773,1402,0.04539280757,1402,0.05776438862,
1401,90.01583099,1401,87.43837738,1401,84.03462982,1401,0.04539297894,1401,0.05781243742,
1400,90.02902985,1400,87.43508148,1400,86.55313873,1400,0.04543025419,1400,0.05781347305,
1399,90.02108002,1399,87.4237442,1399,89.68084717,1399,0.04543531314,1399,0.05780995637,
1398,90.0120163,1398,87.41883087,1398,90.42729187,1398,0.04542048275,1398,0.05785475671,
1397,90.01725006,1397,87.41313934,1397,87.88335419,1397,0.04548871517,1397,0.05793355033,
1396,90.01605225,1396,87.39595795,1396,84.64992523,1396,0.04552516714,1396,0.05796043947,
1395,89.9980011,1395,87.40310669,1395,83.96514893,1395,0.04551266134,1395,0.0580108799,
1394,89.99142456,1394,87.38961029,1394,86.60482025,1394,0.04554212838,1394,0.05800520256,
1393,90.0087204,1393,87.38310242,1393,89.67895508,1393,0.04555848613,1393,0.05801034719,
1392,90.00595856,1392,87.37753296,1392,90.14199066,1392,0.04557504505,1392,0.05806099996,
1391,89.98483276,1391,87.3790741,1391,87.44822693,1391,0.04557674006,1391,0.05813610554,
1390,89.98840332,1390,87.3687973,1390,84.49848175,1390,0.0456039682,1390,0.0581385009,
1389,89.99989319,1389,87.35678101,1389,84.19850159,1389,0.04561075196,1389,0.05818437412,
1388,89.98143768,1388,87.34783173,1388,86.99873352,1388,0.04564094543,1388,0.05824200436,
1387,89.97289276,1387,87.34388733,1387,89.91656494,1387,0.04564370587,1387,0.05823851004,
1386,89.99094391,1386,87.33972931,1386,90.10462189,1386,0.04568511248,1386,0.05827172473,
1385,89.98562622,1385,87.32761383,1385,87.26372528,1385,0.04569112509,1385,0.05833371729,
1384,89.95898438,1384,87.3217392,1384,84.30978394,1384,0.04568617791,1384,0.05835601315,
1383,89.96918488,1383,87.32077026,1383,84.43343353,1383,0.0457078889,1383,0.05839530379,
1382,89.98697662,1382,87.31427765,1382,87.61724091,1382,0.04577363655,1382,0.05841766298,
1381,89.96807098,1381,87.30293274,1381,90.44578552,1381,0.04574878886,1381,0.05843374133,
1380,89.94918823,1380,87.29837799,1380,90.02048492,1380,0.04576935247,1380,0.05851912871,
1379,89.96495819,1379,87.28575897,1379,86.84414673,1379,0.04582653567,1379,0.05855739862,
1378,89.96717072,1378,87.27802277,1378,84.07138824,1378,0.04582348838,1378,0.05858248845,
1377,89.93874359,1377,87.2797699,1377,84.82156372,1377,0.04579463601,1377,0.05860168487,
1376,89.95106506,1376,87.27197266,1376,88.32901001,1376,0.04579820111,1376,0.05863282457,
1375,89.97137451,1375,87.26480865,1375,90.77359772,1375,0.04586013779,1375,0.05865036324,
1374,89.94849396,1374,87.26307678,1374,89.6827774,1374,0.04583675042,1374,0.0586697422,
1373,89.92269897,1373,87.25457764,1373,86.19036102,1373,0.04582268372,1373,0.05870713666,
1372,89.94876862,1372,87.2491684,1372,84.00187683,1372,0.04591408372,1372,0.05875629932,
1371,89.9489975,1371,87.24167633,1371,85.48570251,1371,0.04592211172,1371,0.05880063772,
1370,89.91503906,1370,87.23890686,1370,89.13340759,1370,0.04587190598,1370,0.05879477039,
1369,89.92248535,1369,87.23096466,1369,90.84313202,1369,0.04593741894,1369,0.05882879719,
1368,89.94546509,1368,87.22007751,1368,88.8815918,1368,0.04598420858,1368,0.05888061225,
1367,89.91748047,1367,87.2165451,1367,85.3628006,1367,0.0459834896,1367,0.05894310772,
1366,89.90643311,1366,87.20933533,1366,84.10645294,1366,0.0459568426,1366,0.0589454174,
1365,89.92305756,1365,87.19974518,1365,86.43635559,1365,0.04604988173,1365,0.05899499357,
1364,89.9245224,1364,87.20001984,1364,89.91234589,1364,0.04604611173,1364,0.05901133269,
1363,89.89202118,1363,87.19263458,1363,90.57102203,1363,0.04600256681,1363,0.05904769152,
1362,89.91310883,1362,87.18660736,1362,87.7311554,1362,0.04605454579,1362,0.05907716975,
1361,89.93422699,1361,87.18004608,1361,84.64836121,1361,0.04610252753,1361,0.05911397561,
1360,89.88877106,1360,87.17034149,1360,84.53472137,1360,0.04606306553,1360,0.05914084986,
1359,89.89087677,1359,87.17004395,1359,87.61291504,1359,0.04604956508,1359,0.05916701257,
1358,89.92210388,1358,87.15407562,1358,90.48609924,1358,0.0461178422,1358,0.05919842795,
1357,89.8892746,1357,87.15221405,1357,89.83460999,1357,0.04613960162,1357,0.05925945565,
1356,89.86812592,1356,87.14807892,1356,86.44126892,1356,0.0461038202,1356,0.05927648768,
1355,89.90096283,1355,87.13735962,1355,84.25038147,1355,0.04617791995,1355,0.05929337069,
1354,89.89870453,1354,87.13323975,1354,85.53151703,1354,0.04618503153,1354,0.05930078775,
1353,89.85773468,1353,87.12873077,1353,88.95225525,1353,0.04614979401,1353,0.05934975296,
1352,89.86712646,1352,87.12479401,1352,90.70388794,1352,0.0461756736,1352,0.05938509852,
1351,89.89112091,1351,87.12241364,1351,88.65278625,1351,0.04625744745,1351,0.05941741914,
1350,89.85704041,1350,87.1100769,1350,85.2771225,1350,0.04620187357,1350,0.05943499133,
1349,89.85089874,1349,87.10678101,1349,84.43561554,1349,0.0461897552,1349,0.05947408453,
1348,89.89390564,1348,87.10980988,1348,87.00476074,1348,0.04628258571,1348,0.05951089785,
1347,89.84513855,1347,87.08959961,1347,90.04764557,1347,0.04626021162,1347,0.05950175226,
1346,89.84502411,1346,87.09003448,1346,90.19406891,1346,0.04623064026,1346,0.05957737193,
1345,89.86657715,1345,87.07769012,1345,87.12482452,1345,0.04630905017,1345,0.05958541855,
1344,89.86529541,1344,87.07853699,1344,84.54994202,1344,0.04632543772,1344,0.05963085219,
1343,89.82580566,1343,87.06383514,1343,85.4134903,1343,0.04629721493,1343,0.05966877565,
1342,89.85489655,1342,87.07133484,1342,88.58830261,1342,0.04633159935,1342,0.05969202891,
1341,89.85372162,1341,87.05448151,1341,90.52017212,1341,0.04635754973,1341,0.05970212817,
1340,89.82294464,1340,87.04680634,1340,88.9355545,1340,0.04634064436,1340,0.05971890688,
1339,89.82893372,1339,87.04708862,1339,85.69800568,1339,0.04633476958,1339,0.0597441569,
1338,89.85493469,1338,87.04647827,1338,84.64516449,1338,0.0463796705,1338,0.05975570902,
1337,89.82270813,1337,87.03420258,1337,87.06427002,1337,0.04638695717,1337,0.05984450504,
1336,89.80938721,1336,87.02838135,1336,89.92127991,1336,0.04639076069,1336,0.05987285078,
1335,89.84108734,1335,87.01690674,1335,89.99298096,1335,0.04644569382,1335,0.05987662449,
1334,89.82821655,1334,87.02056885,1334,87.1900177,1334,0.0464764908,1334,0.05990660563,
1333,89.79065704,1333,87.00115204,1333,84.74686432,1333,0.04638404772,1333,0.05991103128,
1332,89.82906342,1332,87.00363922,1332,85.7173233,1332,0.04647654667,1332,0.05993141606,
1331,89.82164001,1331,86.99630737,1331,88.90188599,1331,0.04652647674,1331,0.06002325192,
1330,89.78649139,1330,86.99207306,1330,90.3598938,1330,0.04649242386,1330,0.06004435569,
1329,89.8009491,1329,86.98345184,1329,88.44743347,1329,0.0465425849,1329,0.06006938219,
1328,89.81629181,1328,86.98155212,1328,85.43728638,1328,0.04657249525,1328,0.06005808711,
1327,89.77684784,1327,86.97211456,1327,84.961586,1327,0.0465275161,1327,0.06009370089,
1326,89.79050446,1326,86.96791077,1326,87.56730652,1326,0.04656938463,1326,0.06016080081,
1325,89.81195068,1325,86.96445465,1325,90.10771179,1325,0.04662563652,1325,0.06016332656,
1324,89.77992249,1324,86.96105194,1324,89.35679626,1324,0.04660765082,1324,0.06020439044,
1323,89.77100372,1323,86.9499588,1323,86.44377899,1323,0.04659013078,1323,0.06023388728,
1322,89.79798889,1322,86.94358826,1322,84.79877472,1322,0.04668797553,1322,0.06026865169,
1321,89.77219391,1321,86.94021606,1321,86.4887619,1321,0.04667624459,1321,0.06028185412,
1320,89.76063538,1320,86.93547058,1320,89.36200714,1320,0.04664603993,1320,0.06032902747,
1319,89.78947449,1319,86.93453979,1319,89.92720795,1319,0.04673069715,1319,0.06035579741,
1318,89.77112579,1318,86.92508698,1318,87.33545685,1318,0.0467309542,1318,0.06039185077,
1317,89.75141144,1317,86.91982269,1317,85.06079865,1317,0.04668186605,1317,0.06039485335,
1316,89.7718811,1316,86.91273499,1316,85.75498199,1316,0.04674813524,1316,0.06041496247,
1315,89.76620483,1315,86.91056061,1315,88.60357666,1315,0.04680060595,1315,0.06045759842,
1314,89.74047852,1314,86.90523529,1314,90.06972504,1314,0.04674790427,1314,0.06047949567,
1313,89.75756073,1313,86.89779663,1313,88.24565125,1313,0.04678846896,1313,0.06050936878,
1312,89.76004791,1312,86.89500427,1312,85.49974823,1312,0.04680755362,1312,0.0604888089,
1311,89.72781372,1311,86.88922119,1311,85.41235352,1311,0.04682540148,1311,0.06059834734,
1310,89.73705292,1310,86.87966919,1310,87.85850525,1310,0.04682153836,1310,0.06057715788,
1309,89.7544632,1309,86.88317108,1309,89.88941956,1309,0.04687133431,1309,0.0605847761,
1308,89.72465515,1308,86.87249756,1308,88.88371277,1308,0.04684919119,1308,0.06062600017,
1307,89.7351532,1307,86.86774445,1307,86.1089859,1307,0.04687087238,1307,0.06066013873,
1306,89.74242401,1306,86.86952972,1306,85.22164154,1306,0.04696419835,1306,0.06070681661,
1305,89.71012878,1305,86.85443878,1305,87.37744904,1305,0.04689642414,1305,0.06068847701,
1304,89.7213974,1304,86.85575104,1304,89.60224152,1304,0.04692373425,1304,0.06074045599,
1303,89.72686005,1303,86.8491745,1303,89.23310089,1303,0.04697360098,1303,0.06075659394,
1302,89.71166992,1302,86.8393631,1302,86.63792419,1302,0.04696010053,1302,0.0607926771,
1301,89.70692444,1301,86.83383942,1301,85.2408371,1301,0.04693166539,1301,0.06082656607,
1300,89.72736359,1300,86.83615112,1300,86.83513641,1300,0.04702007025,1300,0.06084180996,
1299,89.70575714,1299,86.82897186,1299,89.30818939,1299,0.04700642452,1299,0.06084443256,
1298,89.69204712,1298,86.81786346,1298,89.37858582,1298,0.04701254144,1298,0.06089643016,
1297,89.71092987,1297,86.82080841,1297,87.09527588,1297,0.04706475139,1297,0.06088919193,
1296,89.69339752,1296,86.81314087,1296,85.38424683,1296,0.0470633395,1296,0.06092883274,
1295,89.68349457,1295,86.81231689,1295,86.51981354,1295,0.0470453687,1295,0.06097628176,
1294,89.69915771,1294,86.80451965,1294,88.93151093,1294,0.04710941389,1294,0.06100607291,
1293,89.68153381,1293,86.79865265,1293,89.40065765,1293,0.04708936065,1293,0.06098503992,
1292,89.67826843,1292,86.79747009,1292,87.35233307,1292,0.04710416123,1292,0.06102650985,
1291,89.6883316,1291,86.78282928,1291,85.5528717,1291,0.04716146365,1291,0.06108681113,
1290,89.67806244,1290,86.78357697,1290,86.35457611,1290,0.04718611017,1290,0.06107578427,
1289,89.6684494,1289,86.77841949,1289,88.68759918,1289,0.04716870934,1289,0.06110316887,
1288,89.68025208,1288,86.77857971,1288,89.38265991,1288,0.04720171914,1288,0.06113114953,
1287,89.67205048,1287,86.77466583,1287,87.50405121,1287,0.04718446359,1287,0.06113680825,
1286,89.65682983,1286,86.76494598,1286,85.68170929,1286,0.04721984267,1286,0.06119146571,
1285,89.67193604,1285,86.76777649,1285,86.33238983,1285,0.04723456129,1285,0.06119280681,
1284,89.65233612,1284,86.75318146,1284,88.53890991,1284,0.04724503681,1284,0.06118511781,
1283,89.64441681,1283,86.75782013,1283,89.28243256,1283,0.04723303393,1283,0.06121268496,
1282,89.66246033,1282,86.75091553,1282,87.61017609,1282,0.04728905484,1282,0.06124216318,
1281,89.65170288,1281,86.7486496,1281,85.8056488,1281,0.04730022326,1281,0.06127706543,
1280,89.63234711,1280,86.73342133,1280,86.47968292,1280,0.04727846012,1280,0.06128693372,
1279,89.64617157,1279,86.74159241,1279,88.53328705,1279,0.04734935239,1279,0.06133662909,
1278,89.64575195,1278,86.7314682,1278,89.13996124,1278,0.0473751612,1278,0.06136614457,
1277,89.62852478,1277,86.72479248,1277,87.52664185,1277,0.04726625234,1277,0.06130329892,
1276,89.63417816,1276,86.72471619,1276,85.9241333,1276,0.04739557579,1276,0.06141909957,
1275,89.63489532,1275,86.72286224,1275,86.6076889,1275,0.04740718007,1275,0.06141892076,
1274,89.62133789,1274,86.711586,1274,88.54441071,1274,0.04738114029,1274,0.06143036857,
1273,89.63446808,1273,86.71298218,1273,88.9616394,1273,0.04743501171,1273,0.06145458296,
1272,89.61956787,1272,86.70532227,1272,87.39170074,1272,0.04746449366,1272,0.0614939183,
1271,89.61341095,1271,86.70402527,1271,86.006073,1271,0.04740697891,1271,0.06148395687,
1270,89.61522675,1270,86.69753265,1270,86.75674438,1270,0.04747416824,1270,0.06152114645,
1269,89.60926819,1269,86.69367218,1269,88.53475189,1269,0.04748531431,1269,0.06153206527,
1268,89.60169983,1268,86.68988037,1268,88.77744293,1268,0.04746440798,1268,0.06152031198,
1267,89.60887909,1267,86.69152069,1267,87.13659668,1267,0.04752031341,1267,0.0615600124,
1266,89.59399414,1266,86.67498016,1266,86.08729553,1266,0.04751800373,1266,0.06160806865,
1265,89.59260559,1265,86.67949677,1265,86.9960022,1265,0.04752672464,1265,0.06161851063,
1264,89.59761047,1264,86.66612244,1264,88.56652069,1264,0.04755653068,1264,0.06163640693,
1263,89.59114075,1263,86.66837311,1263,88.55995941,1263,0.04757928848,1263,0.06163879484,
1262,89.58782196,1262,86.66912079,1262,86.99133301,1262,0.04757004604,1262,0.06165875494,
1261,89.59454346,1261,86.66173553,1261,86.22193146,1261,0.04762668908,1261,0.06170133129,
1260,89.57769012,1260,86.66389465,1260,87.32622528,1260,0.04760586098,1260,0.06170234457,
1259,89.58082581,1259,86.65675354,1259,88.61472321,1259,0.04762050882,1259,0.06175743043,
1258,89.57507324,1258,86.64441681,1258,88.26428223,1258,0.04766355082,1258,0.06173958257,
1257,89.57067871,1257,86.65029907,1257,86.82391357,1257,0.04767784849,1257,0.0617742613,
1256,89.56925201,1256,86.63744354,1256,86.38729858,1256,0.04765367135,1256,0.06176969409,
1255,89.57120514,1255,86.63877106,1255,87.58756256,1255,0.04772338271,1255,0.0618134439,
1254,89.56433868,1254,86.63673401,1254,88.57173157,1254,0.0477174297,1254,0.06181413308,
1253,89.55640411,1253,86.63100433,1253,87.92337799,1253,0.04773019999,1253,0.06186263263,
1252,89.56134033,1252,86.62775421,1252,86.66345215,1252,0.04774326086,1252,0.06183585897,
1251,89.54918671,1251,86.62369537,1251,86.62895203,1251,0.04774126783,1251,0.06183591858,
1250,89.55662537,1250,86.62377167,1250,87.82990265,1250,0.04776030779,1250,0.06190979853,
1249,89.55306244,1249,86.61746216,1249,88.43276978,1249,0.04779752716,1249,0.06191955879,
1248,89.53753662,1248,86.61282349,1248,87.53094482,1248,0.04777657613,1248,0.06192248315,
1247,89.54212189,1247,86.60830688,1247,86.58846283,1247,0.04780015722,1247,0.06195723638,
1246,89.53746033,1246,86.60549927,1246,86.96547699,1246,0.04784680158,1246,0.06197896972,
1245,89.52425385,1245,86.5997467,1245,88.04624176,1245,0.04786093161,1245,0.06198625639,
1244,89.53144073,1244,86.60089111,1244,88.20553589,1244,0.04788613692,1244,0.06198491156,
1243,89.52775574,1243,86.5953598,1243,87.19625854,1243,0.04790576175,1243,0.0620139353,
1242,89.52275848,1242,86.60060883,1242,86.6544342,1242,0.04787356406,1242,0.06199291348,
1241,89.53070831,1241,86.59072876,1241,87.36099243,1241,0.04792012647,1241,0.06211627275,
1240,89.521492,1240,86.59174347,1240,88.14403534,1240,0.04795530811,1240,0.06209533662,
1239,89.50616455,1239,86.57103729,1239,87.85754395,1239,0.04791628197,1239,0.06204725802,
1238,89.5206604,1238,86.57836914,1238,86.96077728,1238,0.04796820134,1238,0.06210426614,
1237,89.51370239,1237,86.57572174,1237,86.84693146,1237,0.04801208526,1237,0.06214079261,
1236,89.50962067,1236,86.5773468,1236,87.67547607,1236,0.04795845971,1236,0.06212869659,
1235,89.50440216,1235,86.56385803,1235,88.0508728,1235,0.0480360277,1235,0.06218183413,
1234,89.4944458,1234,86.57098389,1234,87.47940826,1234,0.04802391306,1234,0.06221209466,
1233,89.49761963,1233,86.56113434,1233,86.85395813,1233,0.04803114012,1233,0.06218583882,
1232,89.49098206,1232,86.55469513,1232,87.14069366,1232,0.0480648838,1232,0.06220432743,
1231,89.48267365,1231,86.5526886,1231,87.82111359,1231,0.04806086421,1231,0.06223512813,
1230,89.48670959,1230,86.5512619,1230,87.80258942,1230,0.04805791378,1230,0.06220405921,
1229,89.48040771,1229,86.54524994,1229,87.13968658,1229,0.04806456715,1229,0.06222293898,
1228,89.47763062,1228,86.54957581,1228,86.93135071,1228,0.04809099436,1228,0.06225015596,
1227,89.47814941,1227,86.5446167,1227,87.42726135,1227,0.04813726619,1227,0.06225242466,
1226,89.47212982,1226,86.53727722,1226,87.81172943,1226,0.04811901599,1226,0.0622549355,
1225,89.47286224,1225,86.5376358,1225,87.49514008,1225,0.04813599214,1225,0.06231860444,
1224,89.47177887,1224,86.53361511,1224,87.00685883,1224,0.04816109687,1224,0.06234038621,
1223,89.46485901,1223,86.5324173,1223,87.14655304,1223,0.0482028313,1223,0.06236399338,
1222,89.46709442,1222,86.52585602,1222,87.61138916,1222,0.04819192737,1222,0.06236728281,
1221,89.46294403,1221,86.51895905,1221,87.60978699,1221,0.04819045216,1221,0.06236677244,
1220,89.45763397,1220,86.51785278,1220,87.20214081,1220,0.04822050408,1220,0.06239594147,
1219,89.45254517,1219,86.51873779,1219,87.03305054,1219,0.04824136198,1219,0.06241034716,
1218,89.44768524,1218,86.51519012,1218,87.34133911,1218,0.048264388,1218,0.06242313609,
1217,89.43908691,1217,86.5092926,1217,87.55843353,1217,0.04828145728,1217,0.06244528666,
1216,89.44407654,1216,86.51076508,1216,87.32717133,1216,0.04827882349,1216,0.06244274601,
1215,89.43476105,1215,86.50630951,1215,87.0694046,1215,0.04830925912,1215,0.06246163324,
1214,89.43034363,1214,86.49945068,1214,87.17778015,1214,0.04832708091,1214,0.06247903034,
1213,89.43164063,1213,86.50135803,1213,87.42193604,1213,0.04835902527,1213,0.06252225488,
1212,89.43627167,1212,86.50463104,1212,87.37827301,1212,0.04835963249,1212,0.06251071393,
1211,89.43229675,1211,86.49958801,1211,87.14295959,1211,0.04836018011,1211,0.06252796203,
1210,89.42395782,1210,86.49615479,1210,87.1374054,1210,0.04838419706,1210,0.06253116578,
1209,89.42531586,1209,86.49499512,1209,87.3163147,1209,0.04837383702,1209,0.06253217906,
1208,89.41645813,1208,86.48307037,1208,87.33592224,1208,0.04841084778,1208,0.06256793439,
1207,89.41891479,1207,86.48431396,1207,87.18584442,1207,0.04841779545,1207,0.06257131696,
1206,89.41488647,1206,86.48213196,1206,87.13357544,1206,0.04845229164,1206,0.06260686368,
1205,89.40711975,1205,86.47983551,1205,87.25486755,1205,0.04845420271,1205,0.06261036545,
1204,89.40737915,1204,86.47892761,1204,87.29628754,1204,0.04848276824,1204,0.06263294071,
1203,89.40467072,1203,86.4781723,1203,87.18734741,1203,0.04850583524,1203,0.06262642145,
1202,89.39990234,1202,86.47530365,1202,87.15473175,1202,0.04848841205,1202,0.06262294948,
1201,89.40061951,1201,86.47314453,1201,87.2517395,1201,0.04853457958,1201,0.06266395003,
1200,89.39230347,1200,86.46448517,1200,87.28938293,1200,0.04854413122,1200,0.06268392503,
1199,89.38178253,1199,86.46040344,1199,87.14318085,1199,0.04856960475,1199,0.06271418929,
1198,89.38420105,1198,86.45614624,1198,87.04621887,1198,0.04858118668,1198,0.06274729967,
1197,89.37555695,1197,86.45320892,1197,87.27781677,1197,0.04857817665,1197,0.06272486597,
1196,89.37427521,1196,86.4517746,1196,87.39086914,1196,0.04861016572,1196,0.06273901463,
1195,89.37418365,1195,86.44416046,1195,87.13406372,1195,0.04863257334,1195,0.0627514869,
1194,89.35955048,1194,86.44049835,1194,86.98208618,1194,0.04866170138,1194,0.06278812885,
1193,89.36045074,1193,86.43958282,1193,87.25231934,1193,0.04868379608,1193,0.06279931217,
1192,89.35923767,1192,86.44088745,1192,87.46413422,1192,0.04869844764,1192,0.06279850751,
1191,89.34476471,1191,86.43717194,1191,87.1809082,1191,0.04876771942,1191,0.0628741309,
1190,89.35185242,1190,86.4372406,1190,86.91981506,1190,0.04875694588,1190,0.06281474978,
1189,89.34409332,1189,86.43515015,1189,87.18955994,1189,0.0487610586,1189,0.06281588227,
1188,89.34159088,1188,86.42743683,1188,87.54130554,1188,0.04877849296,1188,0.06286375225,
1187,89.33931732,1187,86.43013,1187,87.31773376,1187,0.04881301895,1187,0.06288059801,
1186,89.32866669,1186,86.42581177,1186,86.88685608,1186,0.04878576472,1186,0.0628438592,
1185,89.33837128,1185,86.42637634,1185,87.10186768,1185,0.04881571233,1185,0.06288128346,
1184,89.33068848,1184,86.42089081,1184,87.60440063,1184,0.04883645475,1184,0.06291362643,
1183,89.32652283,1183,86.41739655,1183,87.43835449,1183,0.04883877188,1183,0.06290234625,
1182,89.32748413,1182,86.41747284,1182,86.88359833,1182,0.04887761548,1182,0.06291629374,
1181,89.31699371,1181,86.41094208,1181,86.95265961,1181,0.04887987673,1181,0.06293942034,
1180,89.31681824,1180,86.41297913,1180,87.56616974,1180,0.0488932915,1180,0.06296087801,
1179,89.31191254,1179,86.41357422,1179,87.58444977,1179,0.04893211275,1179,0.06296084821,
1178,89.30384064,1178,86.40500641,1178,86.90403748,1178,0.04893202335,1178,0.06298214942,
1177,89.31395721,1177,86.40653992,1177,86.8116684,1177,0.04895224795,1177,0.06299804151,
1176,89.3065567,1176,86.40167236,1176,87.49211884,1176,0.04894622043,1176,0.06297649443,
1175,89.29722595,1175,86.40343475,1175,87.69705963,1175,0.04896948859,1175,0.0629665032,
1174,89.29415131,1174,86.40407562,1174,86.98421478,1174,0.04899922013,1174,0.06297682226,
1173,89.29299164,1173,86.39990234,1173,86.65373993,1173,0.04899794236,1173,0.06299343705,
1172,89.29063416,1172,86.39463806,1172,87.38341522,1172,0.04905317724,1172,0.0630440712,
1171,89.28670502,1171,86.39678955,1171,87.72336578,1171,0.04906108975,1171,0.06304156035,
1170,89.28123474,1170,86.38851929,1170,86.97260284,1170,0.04904170334,1170,0.06303470582,
1169,89.28140259,1169,86.39027405,1169,86.43538666,1169,0.04909404367,1169,0.06306383014,
1168,89.27087402,1168,86.39115143,1168,87.07176208,1168,0.04910755157,1168,0.06306535751,
1167,89.27292633,1167,86.38920593,1167,87.60334015,1167,0.04912894219,1167,0.06307286769,
1166,89.26351929,1166,86.38152313,1166,86.84041595,1166,0.04912082478,1166,0.06309229136,
1165,89.26937866,1165,86.38352203,1165,86.19557953,1165,0.0491325371,1165,0.06307885051,
1164,89.26364136,1164,86.37976837,1164,86.81541443,1164,0.04915378615,1164,0.06306699663,
1163,89.2587204,1163,86.38555145,1163,87.5174408,1163,0.04919521138,1163,0.06311276555,
1162,89.253479,1162,86.3791275,1162,86.85401917,1162,0.04922657833,1162,0.06310483813,
1161,89.24195862,1161,86.37715149,1161,86.03598022,1161,0.04922023043,1161,0.06310276687,
1160,89.24299622,1160,86.37211609,1160,86.68655396,1160,0.04925455898,1160,0.06317539513,
1159,89.23012543,1159,86.36547089,1159,87.5271759,1159,0.04922617227,1159,0.06314608455,
1158,89.24437714,1158,86.37268066,1158,86.93061829,1158,0.049270913,1158,0.06315132231,
1157,89.24856567,1157,86.37380981,1157,86.10268402,1157,0.0492635183,1157,0.06317156553,
1156,89.22264862,1156,86.36061096,1156,86.76418304,1156,0.04929660261,1156,0.06316462159,
1155,89.23305511,1155,86.37585449,1155,87.75617218,1155,0.04932809621,1155,0.06316416711,
1154,89.22559357,1154,86.36785126,1154,87.19235992,1154,0.04930063337,1154,0.06319273263,
1153,89.22433472,1153,86.36212921,1153,86.28097534,1153,0.0493449457,1153,0.0631961748,
1152,89.22161865,1152,86.3633728,1152,86.97776031,1152,0.04937412217,1152,0.0631917417,
1151,89.22147369,1151,86.35881805,1151,87.97834015,1151,0.04936681315,1151,0.06320174038,
1150,89.21437836,1150,86.35809326,1150,87.38050842,1150,0.04941368103,1150,0.0632006973,
1149,89.20220947,1149,86.35520172,1149,86.37519836,1149,0.04942528531,1149,0.06322300434,
1148,89.20250702,1148,86.35590363,1148,87.04985046,1148,0.04943584278,1148,0.06323788315,
1147,89.20281982,1147,86.35177612,1147,88.12753296,1147,0.04945782945,1147,0.06324399263,
1146,89.19780731,1146,86.35332489,1146,87.38949585,1146,0.04949118942,1146,0.06324875355,
1145,89.19523621,1145,86.34906769,1145,86.40180206,1145,0.04948898777,1145,0.06326615065,
1144,89.18735504,1144,86.3484726,1144,87.16492462,1144,0.04949774593,1144,0.06324968487,
1143,89.18327332,1143,86.3496933,1143,88.22586823,1143,0.04954744503,1143,0.06327114999,
1142,89.19182587,1142,86.35271454,1142,87.4411087,1142,0.04953590035,1142,0.06328052282,
1141,89.17823792,1141,86.3445282,1141,86.41397858,1141,0.04967153072,1141,0.06334014982,
1140,89.16769409,1140,86.33840179,1140,87.35663605,1140,0.04950224236,1140,0.06328133494,
1139,89.17041779,1139,86.3453598,1139,88.29587555,1139,0.04961528629,1139,0.06330810487,
1138,89.16560364,1138,86.33702087,1138,87.30370331,1138,0.04960376769,1138,0.06331308186,
1137,89.16011047,1137,86.33420563,1137,86.40934753,1137,0.04961331189,1137,0.06330669671,
1136,89.1622467,1136,86.33833313,1136,87.48312378,1136,0.04963527992,1136,0.06331559271,
1135,89.15978241,1135,86.33404541,1135,88.30862427,1135,0.04967202246,1135,0.06332236528,
1134,89.16253662,1134,86.33929443,1134,87.10610962,1134,0.04966644943,1134,0.06330376118,
